            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation
1595061960,           2020-07-18 08:46:00,           2020-07-18 01:46:00,23.482,8.901,131.875416
1595062560,           2020-07-18 08:56:00,           2020-07-18 01:56:00,23.407,8.909,131.802996
1595063160,           2020-07-18 09:06:00,           2020-07-18 02:06:00,23.374,8.917,131.837288
1595063760,           2020-07-18 09:16:00,           2020-07-18 02:16:00,23.349,8.85,130.783502
1595064360,           2020-07-18 09:26:00,           2020-07-18 02:26:00,23.374,8.851,130.861482
1595064960,           2020-07-18 09:36:00,           2020-07-18 02:36:00,23.382,8.838,130.689474
1595065560,           2020-07-18 09:46:00,           2020-07-18 02:46:00,23.407,8.883,131.418343
1595066160,           2020-07-18 09:56:00,           2020-07-18 02:56:00,23.424,8.831,130.69193
1595066760,           2020-07-18 10:06:00,           2020-07-18 03:06:00,23.432,8.871,131.304178
1595067360,           2020-07-18 10:16:00,           2020-07-18 03:16:00,23.449,8.762,129.733379
1595067960,           2020-07-18 10:26:00,           2020-07-18 03:26:00,23.457,8.808,130.43461
1595068560,           2020-07-18 10:36:00,           2020-07-18 03:36:00,23.466,8.835,130.857169
1595069160,           2020-07-18 10:46:00,           2020-07-18 03:46:00,23.449,8.716,129.052287
1595069760,           2020-07-18 10:56:00,           2020-07-18 03:56:00,23.466,8.615,127.5987
1595070360,           2020-07-18 11:06:00,           2020-07-18 04:06:00,23.449,8.707,128.919029
1595070960,           2020-07-18 11:16:00,           2020-07-18 04:16:00,23.474,8.574,127.011044
1595071560,           2020-07-18 11:26:00,           2020-07-18 04:26:00,23.432,8.357,123.696203
1595072160,           2020-07-18 11:36:00,           2020-07-18 04:36:00,23.399,7.963,117.789327
1595072760,           2020-07-18 11:46:00,           2020-07-18 04:46:00,23.357,7.808,115.402878
1595073360,           2020-07-18 11:56:00,           2020-07-18 04:56:00,23.374,7.799,115.307727
1595073960,           2020-07-18 12:06:00,           2020-07-18 05:06:00,23.374,7.925,117.17063
1595074560,           2020-07-18 12:16:00,           2020-07-18 05:16:00,23.34,7.858,116.10373
1595075160,           2020-07-18 12:26:00,           2020-07-18 05:26:00,23.365,7.822,115.627673
1595075760,           2020-07-18 12:36:00,           2020-07-18 05:36:00,23.315,7.924,117.022324
1595076360,           2020-07-18 12:46:00,           2020-07-18 05:46:00,23.307,7.391,109.13405
1595076960,           2020-07-18 12:56:00,           2020-07-18 05:56:00,23.298,7.428,109.661297
1595077560,           2020-07-18 13:06:00,           2020-07-18 06:06:00,23.282,7.488,110.512886
1595078160,           2020-07-18 13:16:00,           2020-07-18 06:16:00,23.248,7.552,111.384145
1595078760,           2020-07-18 13:26:00,           2020-07-18 06:26:00,23.206,7.593,111.89784
1595079360,           2020-07-18 13:36:00,           2020-07-18 06:36:00,23.19,7.641,112.570331
1595079960,           2020-07-18 13:46:00,           2020-07-18 06:46:00,23.164,7.679,113.073201
1595080560,           2020-07-18 13:56:00,           2020-07-18 06:56:00,23.148,7.723,113.685851
1595081160,           2020-07-18 14:06:00,           2020-07-18 07:06:00,23.148,7.782,114.554356
1595081760,           2020-07-18 14:16:00,           2020-07-18 07:16:00,23.139,7.857,115.638217
1595082360,           2020-07-18 14:26:00,           2020-07-18 07:26:00,23.198,7.9,116.404057
1595082960,           2020-07-18 14:36:00,           2020-07-18 07:36:00,23.181,7.966,117.337908
1595083560,           2020-07-18 14:46:00,           2020-07-18 07:46:00,23.173,8.022,118.144469
1595084160,           2020-07-18 14:56:00,           2020-07-18 07:56:00,23.181,8.036,118.368997
1595084760,           2020-07-18 15:06:00,           2020-07-18 08:06:00,23.173,8.069,118.836665
1595085360,           2020-07-18 15:16:00,           2020-07-18 08:16:00,23.19,8.104,119.391436
1595085960,           2020-07-18 15:26:00,           2020-07-18 08:26:00,23.19,8.137,119.877605
1595086560,           2020-07-18 15:36:00,           2020-07-18 08:36:00,23.164,8.177,120.406246
1595087160,           2020-07-18 15:46:00,           2020-07-18 08:46:00,23.114,8.203,120.672107
1595087760,           2020-07-18 15:56:00,           2020-07-18 08:56:00,23.139,8.228,121.098543
1595088360,           2020-07-18 16:06:00,           2020-07-18 09:06:00,23.064,8.262,121.422246
1595088960,           2020-07-18 16:16:00,           2020-07-18 09:16:00,23.039,8.279,121.613081
1595089560,           2020-07-18 16:26:00,           2020-07-18 09:26:00,23.014,8.287,121.671543
1595090160,           2020-07-18 16:36:00,           2020-07-18 09:36:00,22.989,8.295,121.7299
1595090760,           2020-07-18 16:46:00,           2020-07-18 09:46:00,23.039,8.289,121.759974
1595091360,           2020-07-18 16:56:00,           2020-07-18 09:56:00,23.097,8.312,122.23528
1595091960,           2020-07-18 17:06:00,           2020-07-18 10:06:00,23.106,8.334,122.580198
1595092560,           2020-07-18 17:16:00,           2020-07-18 10:16:00,23.148,8.337,122.724192
1595093160,           2020-07-18 17:26:00,           2020-07-18 10:26:00,23.148,8.365,123.136364
1595093760,           2020-07-18 17:36:00,           2020-07-18 10:36:00,23.173,8.366,123.210749
1595094360,           2020-07-18 17:46:00,           2020-07-18 10:46:00,23.198,8.404,123.830341
1595094960,           2020-07-18 17:56:00,           2020-07-18 10:56:00,23.173,8.401,123.726214
1595095560,           2020-07-18 18:06:00,           2020-07-18 11:06:00,23.164,8.418,123.954968
1595096160,           2020-07-18 18:16:00,           2020-07-18 11:16:00,23.206,8.421,124.100054
1595096760,           2020-07-18 18:26:00,           2020-07-18 11:26:00,23.198,8.479,124.935443
1595097360,           2020-07-18 18:36:00,           2020-07-18 11:36:00,23.248,8.506,125.454653
1595097960,           2020-07-18 18:46:00,           2020-07-18 11:46:00,23.365,8.537,126.197065
1595098560,           2020-07-18 18:56:00,           2020-07-18 11:56:00,23.407,8.554,126.550997
1595099160,           2020-07-18 19:06:00,           2020-07-18 12:06:00,23.415,8.586,127.044041
1595099760,           2020-07-18 19:16:00,           2020-07-18 12:16:00,23.482,4.285,63.485693
1595100360,           2020-07-18 19:26:00,           2020-07-18 12:26:00,23.499,4.557,67.537735
1595100960,           2020-07-18 19:36:00,           2020-07-18 12:36:00,23.516,4.769,70.702892
1595101560,           2020-07-18 19:46:00,           2020-07-18 12:46:00,23.549,4.969,73.714881
1595102160,           2020-07-18 19:56:00,           2020-07-18 12:56:00,23.424,5.213,77.148345
1595102760,           2020-07-18 20:06:00,           2020-07-18 13:06:00,23.382,5.42,80.146747
1595103360,           2020-07-18 20:16:00,           2020-07-18 13:16:00,23.407,5.594,82.759677
1595103960,           2020-07-18 20:26:00,           2020-07-18 13:26:00,23.407,5.777,85.467046
1595104560,           2020-07-18 20:36:00,           2020-07-18 13:36:00,23.432,5.936,87.861752
1595105160,           2020-07-18 20:46:00,           2020-07-18 13:46:00,23.457,6.108,90.451249
1595105760,           2020-07-18 20:56:00,           2020-07-18 13:56:00,23.474,6.267,92.836274
1595106360,           2020-07-18 21:06:00,           2020-07-18 14:06:00,23.441,6.438,95.308666
1595106960,           2020-07-18 21:16:00,           2020-07-18 14:16:00,23.415,5.986,88.57275
1595107560,           2020-07-18 21:26:00,           2020-07-18 14:26:00,23.508,6.139,90.99981
1595108160,           2020-07-18 21:36:00,           2020-07-18 14:36:00,23.516,6.307,93.504538
1595108760,           2020-07-18 21:46:00,           2020-07-18 14:46:00,23.549,6.43,95.388748
1595109360,           2020-07-18 21:56:00,           2020-07-18 14:56:00,23.633,6.533,97.073715
1595109960,           2020-07-18 22:06:00,           2020-07-18 15:06:00,23.658,6.639,98.696257
1595110560,           2020-07-18 22:16:00,           2020-07-18 15:16:00,23.692,6.736,100.203815
1595111160,           2020-07-18 22:26:00,           2020-07-18 15:26:00,23.742,6.833,101.744574
1595111760,           2020-07-18 22:36:00,           2020-07-18 15:36:00,23.776,6.947,103.509686
1595112360,           2020-07-18 22:46:00,           2020-07-18 15:46:00,23.826,7.045,105.070765
1595112960,           2020-07-18 22:56:00,           2020-07-18 15:56:00,23.868,7.139,106.558604
1595113560,           2020-07-18 23:06:00,           2020-07-18 16:06:00,23.935,7.227,108.010886
1595114160,           2020-07-18 23:16:00,           2020-07-18 16:16:00,23.893,7.325,109.387365
1595114760,           2020-07-18 23:26:00,           2020-07-18 16:26:00,23.876,7.412,110.650465
1595115360,           2020-07-18 23:36:00,           2020-07-18 16:36:00,23.884,7.504,112.041095
1595115960,           2020-07-18 23:46:00,           2020-07-18 16:46:00,23.859,7.589,113.255854
1595116560,           2020-07-18 23:56:00,           2020-07-18 16:56:00,23.75,7.669,114.210327
1595117160,           2020-07-19 00:06:00,           2020-07-18 17:06:00,23.709,7.745,115.251248
1595117760,           2020-07-19 00:16:00,           2020-07-18 17:16:00,23.734,7.785,115.902192
1595118360,           2020-07-19 00:26:00,           2020-07-18 17:26:00,23.75,7.849,116.890971
1595118960,           2020-07-19 00:36:00,           2020-07-18 17:36:00,23.642,7.928,117.822407
1595119560,           2020-07-19 00:46:00,           2020-07-18 17:46:00,23.759,7.947,118.370912
1595120160,           2020-07-19 00:56:00,           2020-07-18 17:56:00,23.817,8.003,119.337968
1595120760,           2020-07-19 01:06:00,           2020-07-18 18:06:00,23.859,8.052,120.165521
1595121360,           2020-07-19 01:16:00,           2020-07-18 18:16:00,23.876,8.1,120.921313
1595121960,           2020-07-19 01:26:00,           2020-07-18 18:26:00,23.884,7.61,113.623765
1595122560,           2020-07-19 01:36:00,           2020-07-18 18:36:00,23.935,7.677,114.736346
1595123160,           2020-07-19 01:46:00,           2020-07-18 18:46:00,23.91,7.757,115.876398
1595123760,           2020-07-19 01:56:00,           2020-07-18 18:56:00,23.801,7.832,116.752182
1595124360,           2020-07-19 02:06:00,           2020-07-18 19:06:00,23.801,7.9,117.765863
1595124960,           2020-07-19 02:16:00,           2020-07-18 19:16:00,23.884,7.954,118.759977
1595125560,           2020-07-19 02:26:00,           2020-07-18 19:26:00,23.876,8.01,119.577742
1595126160,           2020-07-19 02:36:00,           2020-07-18 19:36:00,23.859,8.058,120.255063
1595126760,           2020-07-19 02:46:00,           2020-07-18 19:46:00,23.826,8.111,120.969337
1595127360,           2020-07-19 02:56:00,           2020-07-18 19:56:00,23.801,8.157,121.596981
1595127960,           2020-07-19 03:06:00,           2020-07-18 20:06:00,23.75,8.217,122.371399
1595128560,           2020-07-19 03:16:00,           2020-07-18 20:16:00,23.759,8.257,122.988376
1595129160,           2020-07-19 03:26:00,           2020-07-18 20:26:00,23.868,8.288,123.708883
1595129760,           2020-07-19 03:36:00,           2020-07-18 20:36:00,23.91,8.323,124.331477
1595130360,           2020-07-19 03:46:00,           2020-07-18 20:46:00,23.784,8.372,124.76124
1595130960,           2020-07-19 03:56:00,           2020-07-18 20:56:00,23.734,8.42,125.355999
1595131560,           2020-07-19 04:06:00,           2020-07-18 21:06:00,23.759,8.456,125.952489
1595132160,           2020-07-19 04:16:00,           2020-07-18 21:16:00,23.826,8.472,126.353374
1595132760,           2020-07-19 04:26:00,           2020-07-18 21:26:00,23.876,8.494,126.803164
1595133360,           2020-07-19 04:36:00,           2020-07-18 21:36:00,23.851,8.517,127.085513
1595133960,           2020-07-19 04:46:00,           2020-07-18 21:46:00,23.851,8.567,127.831583
1595134560,           2020-07-19 04:56:00,           2020-07-18 21:56:00,23.817,8.596,128.180579
1595135160,           2020-07-19 05:06:00,           2020-07-18 22:06:00,23.826,8.633,128.754566
1595135760,           2020-07-19 05:16:00,           2020-07-18 22:16:00,23.859,8.67,129.388359
1595136360,           2020-07-19 05:26:00,           2020-07-18 22:26:00,23.834,8.699,129.758841
1595136960,           2020-07-19 05:36:00,           2020-07-18 22:36:00,23.859,8.717,130.089772
1595137560,           2020-07-19 05:46:00,           2020-07-18 22:46:00,23.801,8.772,130.764829
1595138160,           2020-07-19 05:56:00,           2020-07-18 22:56:00,23.776,8.796,131.059623
1595138760,           2020-07-19 06:06:00,           2020-07-18 23:06:00,23.776,8.811,131.283121
1595139360,           2020-07-19 06:16:00,           2020-07-18 23:16:00,23.759,8.839,131.657291
1595139960,           2020-07-19 06:26:00,           2020-07-18 23:26:00,23.776,8.845,131.789718
1595140560,           2020-07-19 06:36:00,           2020-07-18 23:36:00,23.801,8.86,132.076652
1595141160,           2020-07-19 06:46:00,           2020-07-18 23:46:00,23.809,8.857,132.052225
1595141760,           2020-07-19 06:56:00,           2020-07-18 23:56:00,23.809,8.883,132.439868
1595142360,           2020-07-19 07:06:00,           2020-07-19 00:06:00,23.859,8.88,132.522333
1595142960,           2020-07-19 07:16:00,           2020-07-19 00:16:00,23.876,8.871,132.43123
1595143560,           2020-07-19 07:26:00,           2020-07-19 00:26:00,23.884,8.883,132.630736
1595144160,           2020-07-19 07:36:00,           2020-07-19 00:36:00,23.893,8.886,132.698447
1595144760,           2020-07-19 07:46:00,           2020-07-19 00:46:00,23.876,8.888,132.685016
1595145360,           2020-07-19 07:56:00,           2020-07-19 00:56:00,23.851,8.94,133.397263
1595145960,           2020-07-19 08:06:00,           2020-07-19 01:06:00,23.868,8.97,133.888595
1595146560,           2020-07-19 08:16:00,           2020-07-19 01:16:00,23.809,8.989,134.020261
1595147160,           2020-07-19 08:26:00,           2020-07-19 01:26:00,23.784,9.012,134.29865
1595147760,           2020-07-19 08:36:00,           2020-07-19 01:36:00,23.759,9.057,134.904411
1595148360,           2020-07-19 08:46:00,           2020-07-19 01:46:00,23.742,9.049,134.741205
1595148960,           2020-07-19 08:56:00,           2020-07-19 01:56:00,23.759,9.072,135.127836
1595149560,           2020-07-19 09:06:00,           2020-07-19 02:06:00,23.75,9.084,135.283168
1595150160,           2020-07-19 09:16:00,           2020-07-19 02:16:00,23.7,9.11,135.539975
1595150760,           2020-07-19 09:26:00,           2020-07-19 02:26:00,23.767,9.105,135.64023
1595151360,           2020-07-19 09:36:00,           2020-07-19 02:36:00,23.784,9.109,135.744163
1595151960,           2020-07-19 09:46:00,           2020-07-19 02:46:00,23.759,9.121,135.857693
1595152560,           2020-07-19 09:56:00,           2020-07-19 02:56:00,23.817,9.117,135.94955
1595153160,           2020-07-19 10:06:00,           2020-07-19 03:06:00,23.792,9.12,135.928982
1595153760,           2020-07-19 10:16:00,           2020-07-19 03:16:00,23.767,9.13,136.012663
1595154360,           2020-07-19 10:26:00,           2020-07-19 03:26:00,23.817,9.116,135.934639
1595154960,           2020-07-19 10:36:00,           2020-07-19 03:36:00,23.809,9.115,135.89884
1595155560,           2020-07-19 10:46:00,           2020-07-19 03:46:00,23.767,9.12,135.86369
1595156160,           2020-07-19 10:56:00,           2020-07-19 03:56:00,23.792,9.097,135.586179
1595156760,           2020-07-19 11:06:00,           2020-07-19 04:06:00,23.75,9.096,135.461877
1595157360,           2020-07-19 11:16:00,           2020-07-19 04:16:00,23.725,9.073,135.054412
1595157960,           2020-07-19 11:26:00,           2020-07-19 04:26:00,23.742,9.044,134.666754
1595158560,           2020-07-19 11:36:00,           2020-07-19 04:36:00,23.75,9.008,134.15134
1595159160,           2020-07-19 11:46:00,           2020-07-19 04:46:00,23.717,8.997,133.902524
1595159760,           2020-07-19 11:56:00,           2020-07-19 04:56:00,23.709,9.002,133.956324
1595160360,           2020-07-19 12:06:00,           2020-07-19 05:06:00,23.709,8.984,133.688471
1595160960,           2020-07-19 12:16:00,           2020-07-19 05:16:00,23.692,8.961,133.302611
1595161560,           2020-07-19 12:26:00,           2020-07-19 05:26:00,23.658,8.956,133.141088
1595162160,           2020-07-19 12:36:00,           2020-07-19 05:36:00,23.633,8.942,132.868997
1595162760,           2020-07-19 12:46:00,           2020-07-19 05:46:00,23.616,8.921,132.513571
1595163360,           2020-07-19 12:56:00,           2020-07-19 05:56:00,23.6,8.894,132.071802
1595163960,           2020-07-19 13:06:00,           2020-07-19 06:06:00,23.575,8.859,131.48872
1595164560,           2020-07-19 13:16:00,           2020-07-19 06:16:00,23.558,8.848,131.282436
1595165160,           2020-07-19 13:26:00,           2020-07-19 06:26:00,23.508,8.883,131.674754
1595165760,           2020-07-19 13:36:00,           2020-07-19 06:36:00,23.549,8.852,131.319004
1595166360,           2020-07-19 13:46:00,           2020-07-19 06:46:00,23.524,8.841,131.09262
1595166960,           2020-07-19 13:56:00,           2020-07-19 06:56:00,23.516,8.88,131.650594
1595167560,           2020-07-19 14:06:00,           2020-07-19 07:06:00,23.524,8.872,131.552282
1595168160,           2020-07-19 14:16:00,           2020-07-19 07:16:00,23.541,8.812,130.705447
1595168760,           2020-07-19 14:26:00,           2020-07-19 07:26:00,23.524,8.808,130.603303
1595169360,           2020-07-19 14:36:00,           2020-07-19 07:36:00,23.524,8.786,130.277091
1595169960,           2020-07-19 14:46:00,           2020-07-19 07:46:00,23.491,8.777,130.060837
1595170560,           2020-07-19 14:56:00,           2020-07-19 07:56:00,23.474,8.762,129.795984
1595171160,           2020-07-19 15:06:00,           2020-07-19 08:06:00,23.466,8.732,129.331613
1595171760,           2020-07-19 15:16:00,           2020-07-19 08:16:00,23.491,8.717,129.171735
1595172360,           2020-07-19 15:26:00,           2020-07-19 08:26:00,23.508,8.692,128.843517
1595172960,           2020-07-19 15:36:00,           2020-07-19 08:36:00,23.482,8.686,128.69002
1595173560,           2020-07-19 15:46:00,           2020-07-19 08:46:00,23.39,8.669,128.210246
1595174160,           2020-07-19 15:56:00,           2020-07-19 08:56:00,23.382,8.644,127.820753
1595174760,           2020-07-19 16:06:00,           2020-07-19 09:06:00,23.374,8.626,127.534871
1595175360,           2020-07-19 16:16:00,           2020-07-19 09:16:00,23.374,8.591,127.017398
1595175960,           2020-07-19 16:26:00,           2020-07-19 09:26:00,23.365,8.563,126.581406
1595176560,           2020-07-19 16:36:00,           2020-07-19 09:36:00,23.39,8.54,126.302399
1595177160,           2020-07-19 16:46:00,           2020-07-19 09:46:00,23.399,8.524,126.087683
1595177760,           2020-07-19 16:56:00,           2020-07-19 09:56:00,23.399,8.499,125.717881
1595178360,           2020-07-19 17:06:00,           2020-07-19 10:06:00,23.415,8.481,125.490393
1595178960,           2020-07-19 17:16:00,           2020-07-19 10:16:00,23.432,8.448,125.04314
1595179560,           2020-07-19 17:26:00,           2020-07-19 10:26:00,23.407,8.438,124.83485
1595180160,           2020-07-19 17:36:00,           2020-07-19 10:36:00,23.449,8.429,124.802859
1595180760,           2020-07-19 17:46:00,           2020-07-19 10:46:00,23.491,8.396,124.415038
1595181360,           2020-07-19 17:56:00,           2020-07-19 10:56:00,23.508,8.392,124.396548
1595181960,           2020-07-19 18:06:00,           2020-07-19 11:06:00,23.491,8.422,124.800316
1595182560,           2020-07-19 18:16:00,           2020-07-19 11:16:00,23.575,8.382,124.408901
1595183160,           2020-07-19 18:26:00,           2020-07-19 11:26:00,23.6,8.399,124.72128
1595183760,           2020-07-19 18:36:00,           2020-07-19 11:36:00,23.642,8.421,125.149153
1595184360,           2020-07-19 18:46:00,           2020-07-19 11:46:00,23.675,8.401,124.931254
1595184960,           2020-07-19 18:56:00,           2020-07-19 11:56:00,23.692,8.436,125.492783
1595185560,           2020-07-19 19:06:00,           2020-07-19 12:06:00,23.709,8.431,125.459428
1595186160,           2020-07-19 19:16:00,           2020-07-19 12:16:00,23.725,8.464,125.989258
1595186760,           2020-07-19 19:26:00,           2020-07-19 12:26:00,23.709,8.487,126.292749
1595187360,           2020-07-19 19:36:00,           2020-07-19 12:36:00,23.683,8.516,126.660916
1595187960,           2020-07-19 19:46:00,           2020-07-19 12:46:00,23.692,8.534,126.950618
1595188560,           2020-07-19 19:56:00,           2020-07-19 12:56:00,23.683,8.522,126.750156
1595189160,           2020-07-19 20:06:00,           2020-07-19 13:06:00,23.683,8.557,127.270721
1595189760,           2020-07-19 20:16:00,           2020-07-19 13:16:00,23.725,8.587,127.820151
1595190360,           2020-07-19 20:26:00,           2020-07-19 13:26:00,23.734,8.598,128.006043
1595190960,           2020-07-19 20:36:00,           2020-07-19 13:36:00,23.734,8.617,128.288913
1595191560,           2020-07-19 20:46:00,           2020-07-19 13:46:00,23.776,8.618,128.407438
1595192160,           2020-07-19 20:56:00,           2020-07-19 13:56:00,23.834,8.637,128.834016
1595192760,           2020-07-19 21:06:00,           2020-07-19 14:06:00,23.843,8.643,128.945799
1595193360,           2020-07-19 21:16:00,           2020-07-19 14:16:00,23.876,8.648,129.102162
1595193960,           2020-07-19 21:26:00,           2020-07-19 14:26:00,23.843,8.667,129.303858
