"Plot Title: 20733884"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20733884, SEN S/N: 20733884)","Intensity, Lux (LGR S/N: 20733884, SEN S/N: 20733884)"
52,11/23/19 09:00:00 PM,5.347,0.0
53,11/23/19 10:00:00 PM,5.347,0.0
54,11/23/19 11:00:00 PM,5.141,0.0
55,11/24/19 12:00:00 AM,5.141,0.0
56,11/24/19 01:00:00 AM,5.141,0.0
57,11/24/19 02:00:00 AM,5.037,0.0
58,11/24/19 03:00:00 AM,5.037,0.0
59,11/24/19 04:00:00 AM,5.037,0.0
60,11/24/19 05:00:00 AM,4.934,0.0
61,11/24/19 06:00:00 AM,4.934,0.0
62,11/24/19 07:00:00 AM,4.934,21.5
63,11/24/19 08:00:00 AM,4.934,581.3
64,11/24/19 09:00:00 AM,5.244,1636.1
65,11/24/19 10:00:00 AM,5.450,1463.9
66,11/24/19 11:00:00 AM,5.450,1722.2
67,11/24/19 12:00:00 PM,5.655,1356.3
68,11/24/19 01:00:00 PM,5.655,1377.8
69,11/24/19 02:00:00 PM,5.860,2497.2
70,11/24/19 03:00:00 PM,5.450,1194.8
71,11/24/19 04:00:00 PM,5.450,1119.5
72,11/24/19 05:00:00 PM,5.347,0.0
73,11/24/19 06:00:00 PM,5.347,0.0
74,11/24/19 07:00:00 PM,5.244,0.0
75,11/24/19 08:00:00 PM,5.141,0.0
76,11/24/19 09:00:00 PM,5.141,0.0
77,11/24/19 10:00:00 PM,5.244,0.0
78,11/24/19 11:00:00 PM,5.141,0.0
79,11/25/19 12:00:00 AM,4.934,0.0
80,11/25/19 01:00:00 AM,4.831,0.0
81,11/25/19 02:00:00 AM,4.727,0.0
82,11/25/19 03:00:00 AM,4.623,0.0
83,11/25/19 04:00:00 AM,4.519,0.0
84,11/25/19 05:00:00 AM,4.415,0.0
85,11/25/19 06:00:00 AM,3.893,0.0
86,11/25/19 07:00:00 AM,3.788,0.0
87,11/25/19 08:00:00 AM,3.998,1130.2
88,11/25/19 09:00:00 AM,4.102,2411.1
89,11/25/19 10:00:00 AM,4.207,1894.5
90,11/25/19 11:00:00 AM,4.415,3444.5
91,11/25/19 12:00:00 PM,4.519,4822.3
92,11/25/19 01:00:00 PM,4.311,2411.1
93,11/25/19 02:00:00 PM,4.727,2927.8
94,11/25/19 03:00:00 PM,4.207,419.8
95,11/25/19 04:00:00 PM,4.207,624.3
96,11/25/19 05:00:00 PM,4.102,0.0
97,11/25/19 06:00:00 PM,3.893,0.0
98,11/25/19 07:00:00 PM,3.788,0.0
99,11/25/19 08:00:00 PM,3.683,0.0
100,11/25/19 09:00:00 PM,3.683,0.0
101,11/25/19 10:00:00 PM,3.367,0.0
102,11/25/19 11:00:00 PM,3.472,0.0
103,11/26/19 12:00:00 AM,3.472,0.0
104,11/26/19 01:00:00 AM,3.155,0.0
105,11/26/19 02:00:00 AM,3.155,0.0
106,11/26/19 03:00:00 AM,3.155,0.0
107,11/26/19 04:00:00 AM,3.049,0.0
108,11/26/19 05:00:00 AM,2.837,0.0
109,11/26/19 06:00:00 AM,2.837,0.0
110,11/26/19 07:00:00 AM,2.730,0.0
111,11/26/19 08:00:00 AM,2.624,355.2
112,11/26/19 09:00:00 AM,3.049,678.1
113,11/26/19 10:00:00 AM,3.049,1065.6
114,11/26/19 11:00:00 AM,2.517,947.2
115,11/26/19 12:00:00 PM,2.730,1550.0
116,11/26/19 01:00:00 PM,2.517,495.1
117,11/26/19 02:00:00 PM,2.730,236.8
118,11/26/19 03:00:00 PM,2.624,43.1
119,11/26/19 04:00:00 PM,3.155,32.3
120,11/26/19 05:00:00 PM,2.088,0.0
121,11/26/19 06:00:00 PM,2.410,0.0
122,11/26/19 07:00:00 PM,2.410,0.0
123,11/26/19 08:00:00 PM,2.303,0.0
124,11/26/19 09:00:00 PM,1.980,0.0
125,11/26/19 10:00:00 PM,1.872,0.0
126,11/26/19 11:00:00 PM,1.656,0.0
127,11/27/19 12:00:00 AM,1.872,0.0
128,11/27/19 01:00:00 AM,1.980,0.0
129,11/27/19 02:00:00 AM,1.980,0.0
130,11/27/19 03:00:00 AM,1.980,0.0
131,11/27/19 04:00:00 AM,1.872,0.0
132,11/27/19 05:00:00 AM,1.656,0.0
133,11/27/19 06:00:00 AM,1.548,0.0
134,11/27/19 07:00:00 AM,1.656,0.0
135,11/27/19 08:00:00 AM,1.656,150.7
136,11/27/19 09:00:00 AM,1.656,516.7
137,11/27/19 10:00:00 AM,1.872,1097.9
138,11/27/19 11:00:00 AM,1.872,2238.9
139,11/27/19 12:00:00 PM,1.872,1463.9
140,11/27/19 01:00:00 PM,2.088,2152.8
141,11/27/19 02:00:00 PM,1.980,1237.9
142,11/27/19 03:00:00 PM,1.872,376.7
143,11/27/19 04:00:00 PM,1.980,129.2
144,11/27/19 05:00:00 PM,1.980,0.0
145,11/27/19 06:00:00 PM,1.980,0.0
146,11/27/19 07:00:00 PM,1.980,0.0
147,11/27/19 08:00:00 PM,1.980,0.0
148,11/27/19 09:00:00 PM,1.980,0.0
149,11/27/19 10:00:00 PM,1.980,0.0
150,11/27/19 11:00:00 PM,1.980,0.0
151,11/28/19 12:00:00 AM,1.872,0.0
152,11/28/19 01:00:00 AM,1.980,0.0
153,11/28/19 02:00:00 AM,1.980,0.0
154,11/28/19 03:00:00 AM,1.980,0.0
155,11/28/19 04:00:00 AM,1.980,0.0
156,11/28/19 05:00:00 AM,1.980,0.0
157,11/28/19 06:00:00 AM,1.980,0.0
158,11/28/19 07:00:00 AM,1.980,0.0
159,11/28/19 08:00:00 AM,1.980,21.5
160,11/28/19 09:00:00 AM,1.980,161.5
161,11/28/19 10:00:00 AM,1.980,215.3
162,11/28/19 11:00:00 AM,1.980,312.2
163,11/28/19 12:00:00 PM,1.980,344.4
164,11/28/19 01:00:00 PM,2.088,452.1
165,11/28/19 02:00:00 PM,2.088,376.7
166,11/28/19 03:00:00 PM,2.088,269.1
167,11/28/19 04:00:00 PM,1.980,43.1
168,11/28/19 05:00:00 PM,1.980,0.0
169,11/28/19 06:00:00 PM,1.980,0.0
170,11/28/19 07:00:00 PM,1.980,0.0
171,11/28/19 08:00:00 PM,1.980,0.0
172,11/28/19 09:00:00 PM,1.980,0.0
173,11/28/19 10:00:00 PM,1.980,0.0
174,11/28/19 11:00:00 PM,2.088,0.0
175,11/29/19 12:00:00 AM,2.088,0.0
176,11/29/19 01:00:00 AM,2.088,0.0
177,11/29/19 02:00:00 AM,1.980,0.0
178,11/29/19 03:00:00 AM,2.088,0.0
179,11/29/19 04:00:00 AM,2.088,0.0
180,11/29/19 05:00:00 AM,2.088,0.0
181,11/29/19 06:00:00 AM,2.088,0.0
182,11/29/19 07:00:00 AM,2.088,0.0
183,11/29/19 08:00:00 AM,2.088,64.6
184,11/29/19 09:00:00 AM,2.088,376.7
185,11/29/19 10:00:00 AM,2.195,667.4
186,11/29/19 11:00:00 AM,2.195,882.6
187,11/29/19 12:00:00 PM,2.195,473.6
188,11/29/19 01:00:00 PM,2.195,710.4
189,11/29/19 02:00:00 PM,2.195,925.7
190,11/29/19 03:00:00 PM,2.195,139.9
191,11/29/19 04:00:00 PM,2.195,64.6
192,11/29/19 05:00:00 PM,2.195,0.0
193,11/29/19 06:00:00 PM,2.195,0.0
194,11/29/19 07:00:00 PM,2.195,0.0
195,11/29/19 08:00:00 PM,2.195,0.0
196,11/29/19 09:00:00 PM,2.195,0.0
197,11/29/19 10:00:00 PM,2.195,0.0
198,11/29/19 11:00:00 PM,2.195,0.0
199,11/30/19 12:00:00 AM,2.195,0.0
200,11/30/19 01:00:00 AM,2.195,0.0
201,11/30/19 02:00:00 AM,2.195,0.0
202,11/30/19 03:00:00 AM,2.195,0.0
203,11/30/19 04:00:00 AM,2.195,0.0
204,11/30/19 05:00:00 AM,2.195,0.0
205,11/30/19 06:00:00 AM,2.195,0.0
206,11/30/19 07:00:00 AM,2.195,0.0
207,11/30/19 08:00:00 AM,2.195,0.0
208,11/30/19 09:00:00 AM,2.195,53.8
209,11/30/19 10:00:00 AM,2.195,43.1
210,11/30/19 11:00:00 AM,2.195,118.4
211,11/30/19 12:00:00 PM,2.195,64.6
212,11/30/19 01:00:00 PM,2.195,64.6
213,11/30/19 02:00:00 PM,2.195,43.1
214,11/30/19 03:00:00 PM,2.195,0.0
215,11/30/19 04:00:00 PM,2.303,0.0
216,11/30/19 05:00:00 PM,2.195,0.0
217,11/30/19 06:00:00 PM,2.303,0.0
218,11/30/19 07:00:00 PM,2.303,0.0
219,11/30/19 08:00:00 PM,2.303,0.0
220,11/30/19 09:00:00 PM,2.303,0.0
221,11/30/19 10:00:00 PM,2.303,0.0
222,11/30/19 11:00:00 PM,2.303,0.0
223,12/01/19 12:00:00 AM,2.303,0.0
224,12/01/19 01:00:00 AM,2.303,0.0
225,12/01/19 02:00:00 AM,2.303,0.0
226,12/01/19 03:00:00 AM,2.303,0.0
227,12/01/19 04:00:00 AM,2.303,0.0
228,12/01/19 05:00:00 AM,2.303,0.0
229,12/01/19 06:00:00 AM,2.303,0.0
230,12/01/19 07:00:00 AM,2.303,0.0
231,12/01/19 08:00:00 AM,2.303,0.0
232,12/01/19 09:00:00 AM,2.303,0.0
233,12/01/19 10:00:00 AM,2.303,0.0
234,12/01/19 11:00:00 AM,2.303,0.0
235,12/01/19 12:00:00 PM,2.303,0.0
236,12/01/19 01:00:00 PM,2.303,0.0
237,12/01/19 02:00:00 PM,2.303,0.0
238,12/01/19 03:00:00 PM,2.303,0.0
239,12/01/19 04:00:00 PM,2.303,0.0
240,12/01/19 05:00:00 PM,2.303,0.0
241,12/01/19 06:00:00 PM,2.303,0.0
242,12/01/19 07:00:00 PM,2.303,0.0
243,12/01/19 08:00:00 PM,2.303,0.0
244,12/01/19 09:00:00 PM,2.303,0.0
245,12/01/19 10:00:00 PM,2.303,0.0
246,12/01/19 11:00:00 PM,2.303,0.0
247,12/02/19 12:00:00 AM,2.303,0.0
248,12/02/19 01:00:00 AM,2.410,0.0
249,12/02/19 02:00:00 AM,2.410,0.0
250,12/02/19 03:00:00 AM,2.303,0.0
251,12/02/19 04:00:00 AM,2.303,0.0
252,12/02/19 05:00:00 AM,2.410,0.0
253,12/02/19 06:00:00 AM,2.410,0.0
254,12/02/19 07:00:00 AM,2.410,0.0
255,12/02/19 08:00:00 AM,2.410,0.0
256,12/02/19 09:00:00 AM,2.410,53.8
257,12/02/19 10:00:00 AM,2.410,193.8
258,12/02/19 11:00:00 AM,2.410,204.5
259,12/02/19 12:00:00 PM,2.410,322.9
260,12/02/19 01:00:00 PM,2.410,215.3
261,12/02/19 02:00:00 PM,2.410,193.8
262,12/02/19 03:00:00 PM,2.410,118.4
263,12/02/19 04:00:00 PM,2.410,43.1
264,12/02/19 05:00:00 PM,2.410,0.0
265,12/02/19 06:00:00 PM,2.410,0.0
266,12/02/19 07:00:00 PM,2.410,0.0
267,12/02/19 08:00:00 PM,2.410,0.0
268,12/02/19 09:00:00 PM,2.410,0.0
269,12/02/19 10:00:00 PM,2.410,0.0
270,12/02/19 11:00:00 PM,2.410,0.0
271,12/03/19 12:00:00 AM,2.410,0.0
272,12/03/19 01:00:00 AM,2.410,0.0
273,12/03/19 02:00:00 AM,2.410,0.0
274,12/03/19 03:00:00 AM,2.410,0.0
275,12/03/19 04:00:00 AM,2.410,0.0
276,12/03/19 05:00:00 AM,2.410,0.0
277,12/03/19 06:00:00 AM,2.410,0.0
278,12/03/19 07:00:00 AM,2.410,0.0
279,12/03/19 08:00:00 AM,2.517,172.2
280,12/03/19 09:00:00 AM,2.517,635.1
281,12/03/19 10:00:00 AM,2.730,1722.2
282,12/03/19 11:00:00 AM,2.730,1377.8
283,12/03/19 12:00:00 PM,2.837,2238.9
284,12/03/19 01:00:00 PM,2.730,2583.4
285,12/03/19 02:00:00 PM,2.837,1808.3
286,12/03/19 03:00:00 PM,2.624,376.7
287,12/03/19 04:00:00 PM,2.624,139.9
288,12/03/19 05:00:00 PM,2.517,0.0
289,12/03/19 06:00:00 PM,2.624,0.0
290,12/03/19 07:00:00 PM,2.624,0.0
291,12/03/19 08:00:00 PM,2.624,0.0
292,12/03/19 09:00:00 PM,2.624,0.0
293,12/03/19 10:00:00 PM,2.624,0.0
294,12/03/19 11:00:00 PM,2.624,0.0
295,12/04/19 12:00:00 AM,2.624,0.0
296,12/04/19 01:00:00 AM,2.624,0.0
297,12/04/19 02:00:00 AM,2.624,0.0
298,12/04/19 03:00:00 AM,2.624,0.0
299,12/04/19 04:00:00 AM,2.624,0.0
300,12/04/19 05:00:00 AM,2.624,0.0
301,12/04/19 06:00:00 AM,2.624,0.0
302,12/04/19 07:00:00 AM,2.624,0.0
303,12/04/19 08:00:00 AM,2.624,301.4
304,12/04/19 09:00:00 AM,2.730,818.1
305,12/04/19 10:00:00 AM,2.730,1065.6
306,12/04/19 11:00:00 AM,2.837,1463.9
307,12/04/19 12:00:00 PM,2.837,1550.0
308,12/04/19 01:00:00 PM,2.943,2152.8
309,12/04/19 02:00:00 PM,2.837,936.5
310,12/04/19 03:00:00 PM,2.837,635.1
311,12/04/19 04:00:00 PM,2.730,215.3
312,12/04/19 05:00:00 PM,2.730,0.0
313,12/04/19 06:00:00 PM,2.730,0.0
314,12/04/19 07:00:00 PM,2.730,0.0
315,12/04/19 08:00:00 PM,2.730,0.0
316,12/04/19 09:00:00 PM,2.730,0.0
317,12/04/19 10:00:00 PM,2.730,0.0
318,12/04/19 11:00:00 PM,2.730,0.0
319,12/05/19 12:00:00 AM,2.730,0.0
320,12/05/19 01:00:00 AM,2.730,0.0
321,12/05/19 02:00:00 AM,2.730,0.0
322,12/05/19 03:00:00 AM,2.730,0.0
323,12/05/19 04:00:00 AM,2.730,0.0
324,12/05/19 05:00:00 AM,2.730,0.0
325,12/05/19 06:00:00 AM,2.730,0.0
326,12/05/19 07:00:00 AM,2.730,0.0
327,12/05/19 08:00:00 AM,2.837,183.0
328,12/05/19 09:00:00 AM,2.837,366.0
329,12/05/19 10:00:00 AM,2.837,678.1
330,12/05/19 11:00:00 AM,2.943,1097.9
331,12/05/19 12:00:00 PM,2.943,1141.0
332,12/05/19 01:00:00 PM,2.943,1259.4
333,12/05/19 02:00:00 PM,2.943,731.9
334,12/05/19 03:00:00 PM,2.837,419.8
335,12/05/19 04:00:00 PM,2.837,107.6
336,12/05/19 05:00:00 PM,2.837,0.0
337,12/05/19 06:00:00 PM,2.837,0.0
338,12/05/19 07:00:00 PM,2.837,0.0
339,12/05/19 08:00:00 PM,2.837,0.0
340,12/05/19 09:00:00 PM,2.837,0.0
341,12/05/19 10:00:00 PM,2.837,0.0
342,12/05/19 11:00:00 PM,2.837,0.0
343,12/06/19 12:00:00 AM,2.837,0.0
344,12/06/19 01:00:00 AM,2.837,0.0
345,12/06/19 02:00:00 AM,2.837,0.0
346,12/06/19 03:00:00 AM,2.837,0.0
347,12/06/19 04:00:00 AM,2.837,0.0
348,12/06/19 05:00:00 AM,2.837,0.0
349,12/06/19 06:00:00 AM,2.837,0.0
350,12/06/19 07:00:00 AM,2.837,0.0
351,12/06/19 08:00:00 AM,2.837,32.3
352,12/06/19 09:00:00 AM,2.943,269.1
353,12/06/19 10:00:00 AM,2.943,236.8
354,12/06/19 11:00:00 AM,2.943,516.7
355,12/06/19 12:00:00 PM,2.943,613.5
356,12/06/19 01:00:00 PM,2.943,312.2
357,12/06/19 02:00:00 PM,2.943,269.1
358,12/06/19 03:00:00 PM,2.943,96.9
359,12/06/19 04:00:00 PM,2.943,64.6
360,12/06/19 05:00:00 PM,2.943,0.0
361,12/06/19 06:00:00 PM,2.943,0.0
362,12/06/19 07:00:00 PM,2.943,0.0
363,12/06/19 08:00:00 PM,2.943,0.0
364,12/06/19 09:00:00 PM,2.943,0.0
365,12/06/19 10:00:00 PM,2.943,0.0
366,12/06/19 11:00:00 PM,2.943,0.0
367,12/07/19 12:00:00 AM,2.943,0.0
368,12/07/19 01:00:00 AM,2.943,0.0
369,12/07/19 02:00:00 AM,2.943,0.0
370,12/07/19 03:00:00 AM,2.943,0.0
371,12/07/19 04:00:00 AM,2.943,0.0
372,12/07/19 05:00:00 AM,2.943,0.0
373,12/07/19 06:00:00 AM,2.943,0.0
374,12/07/19 07:00:00 AM,2.943,0.0
375,12/07/19 08:00:00 AM,3.049,32.3
376,12/07/19 09:00:00 AM,3.049,86.1
377,12/07/19 10:00:00 AM,3.049,64.6
378,12/07/19 11:00:00 AM,3.049,193.8
379,12/07/19 12:00:00 PM,3.049,193.8
380,12/07/19 01:00:00 PM,3.049,290.6
381,12/07/19 02:00:00 PM,3.049,409.0
382,12/07/19 03:00:00 PM,3.049,452.1
383,12/07/19 04:00:00 PM,2.943,43.1
384,12/07/19 05:00:00 PM,3.049,0.0
385,12/07/19 06:00:00 PM,2.943,0.0
386,12/07/19 07:00:00 PM,3.049,0.0
387,12/07/19 08:00:00 PM,3.049,0.0
388,12/07/19 09:00:00 PM,3.049,0.0
389,12/07/19 10:00:00 PM,3.049,0.0
390,12/07/19 11:00:00 PM,3.049,0.0
391,12/08/19 12:00:00 AM,3.049,0.0
392,12/08/19 01:00:00 AM,3.049,0.0
393,12/08/19 02:00:00 AM,3.049,0.0
394,12/08/19 03:00:00 AM,3.049,0.0
395,12/08/19 04:00:00 AM,3.049,0.0
396,12/08/19 05:00:00 AM,3.049,0.0
397,12/08/19 06:00:00 AM,3.049,0.0
398,12/08/19 07:00:00 AM,3.049,0.0
399,12/08/19 08:00:00 AM,3.049,183.0
400,12/08/19 09:00:00 AM,3.155,366.0
401,12/08/19 10:00:00 AM,3.261,1022.6
402,12/08/19 11:00:00 AM,3.261,1377.8
403,12/08/19 12:00:00 PM,3.261,979.5
404,12/08/19 01:00:00 PM,3.155,592.0
405,12/08/19 02:00:00 PM,3.261,904.2
406,12/08/19 03:00:00 PM,3.155,376.7
407,12/08/19 04:00:00 PM,3.155,150.7
408,12/08/19 05:00:00 PM,3.155,0.0
409,12/08/19 06:00:00 PM,3.155,0.0
410,12/08/19 07:00:00 PM,3.155,0.0
411,12/08/19 08:00:00 PM,3.155,0.0
412,12/08/19 09:00:00 PM,3.155,0.0
413,12/08/19 10:00:00 PM,3.155,0.0
414,12/08/19 11:00:00 PM,3.155,0.0
415,12/09/19 12:00:00 AM,3.155,0.0
416,12/09/19 01:00:00 AM,3.155,0.0
417,12/09/19 02:00:00 AM,3.155,0.0
418,12/09/19 03:00:00 AM,3.155,0.0
419,12/09/19 04:00:00 AM,3.155,0.0
420,12/09/19 05:00:00 AM,3.155,0.0
421,12/09/19 06:00:00 AM,3.155,0.0
422,12/09/19 07:00:00 AM,3.155,0.0
423,12/09/19 08:00:00 AM,3.155,107.6
424,12/09/19 09:00:00 AM,3.367,882.6
425,12/09/19 10:00:00 AM,3.472,1463.9
426,12/09/19 11:00:00 AM,3.472,1894.5
427,12/09/19 12:00:00 PM,3.472,2066.7
428,12/09/19 01:00:00 PM,3.472,1894.5
429,12/09/19 02:00:00 PM,3.472,1377.8
430,12/09/19 03:00:00 PM,3.367,495.1
431,12/09/19 04:00:00 PM,3.367,150.7
432,12/09/19 05:00:00 PM,3.261,0.0
433,12/09/19 06:00:00 PM,3.261,0.0
434,12/09/19 07:00:00 PM,3.367,0.0
435,12/09/19 08:00:00 PM,3.261,0.0
436,12/09/19 09:00:00 PM,3.367,0.0
437,12/09/19 10:00:00 PM,3.367,0.0
438,12/09/19 11:00:00 PM,3.367,0.0
439,12/10/19 12:00:00 AM,3.367,0.0
440,12/10/19 01:00:00 AM,3.367,0.0
441,12/10/19 02:00:00 AM,3.367,0.0
442,12/10/19 03:00:00 AM,3.367,0.0
443,12/10/19 04:00:00 AM,3.367,0.0
444,12/10/19 05:00:00 AM,3.367,0.0
445,12/10/19 06:00:00 AM,3.367,0.0
446,12/10/19 07:00:00 AM,3.367,0.0
447,12/10/19 08:00:00 AM,3.367,107.6
448,12/10/19 09:00:00 AM,3.472,914.9
449,12/10/19 10:00:00 AM,3.683,1463.9
450,12/10/19 11:00:00 AM,3.472,807.3
451,12/10/19 12:00:00 PM,3.578,1324.0
452,12/10/19 01:00:00 PM,3.472,1001.0
453,12/10/19 02:00:00 PM,3.472,1108.7
454,12/10/19 03:00:00 PM,3.472,549.0
455,12/10/19 04:00:00 PM,3.472,204.5
456,12/10/19 05:00:00 PM,3.472,0.0
457,12/10/19 06:00:00 PM,3.472,0.0
458,12/10/19 07:00:00 PM,3.578,0.0
459,12/10/19 08:00:00 PM,3.578,0.0
460,12/10/19 09:00:00 PM,3.578,0.0
461,12/10/19 10:00:00 PM,3.578,0.0
462,12/10/19 11:00:00 PM,3.578,0.0
463,12/11/19 12:00:00 AM,3.578,0.0
464,12/11/19 01:00:00 AM,3.578,0.0
465,12/11/19 02:00:00 AM,3.578,0.0
466,12/11/19 03:00:00 AM,3.578,0.0
467,12/11/19 04:00:00 AM,3.578,0.0
468,12/11/19 05:00:00 AM,3.578,0.0
469,12/11/19 06:00:00 AM,3.578,0.0
470,12/11/19 07:00:00 AM,3.578,0.0
471,12/11/19 08:00:00 AM,3.578,0.0
472,12/11/19 09:00:00 AM,3.578,10.8
473,12/11/19 10:00:00 AM,3.683,64.6
474,12/11/19 11:00:00 AM,3.578,118.4
475,12/11/19 12:00:00 PM,3.578,75.3
476,12/11/19 01:00:00 PM,3.578,96.9
477,12/11/19 02:00:00 PM,3.578,43.1
478,12/11/19 03:00:00 PM,3.683,32.3
479,12/11/19 04:00:00 PM,3.578,0.0
480,12/11/19 05:00:00 PM,3.578,0.0
481,12/11/19 06:00:00 PM,3.683,0.0
482,12/11/19 07:00:00 PM,3.683,0.0
483,12/11/19 08:00:00 PM,3.683,0.0
484,12/11/19 09:00:00 PM,3.683,0.0
485,12/11/19 10:00:00 PM,3.683,0.0
486,12/11/19 11:00:00 PM,3.683,0.0
487,12/12/19 12:00:00 AM,3.683,0.0
488,12/12/19 01:00:00 AM,3.683,0.0
489,12/12/19 02:00:00 AM,3.683,0.0
490,12/12/19 03:00:00 AM,3.683,0.0
491,12/12/19 04:00:00 AM,3.683,0.0
492,12/12/19 05:00:00 AM,3.683,0.0
493,12/12/19 06:00:00 AM,3.683,0.0
494,12/12/19 07:00:00 AM,3.683,0.0
495,12/12/19 08:00:00 AM,3.683,0.0
496,12/12/19 09:00:00 AM,3.683,10.8
497,12/12/19 10:00:00 AM,3.683,64.6
498,12/12/19 11:00:00 AM,3.683,32.3
499,12/12/19 12:00:00 PM,3.683,107.6
500,12/12/19 01:00:00 PM,3.683,64.6
501,12/12/19 02:00:00 PM,3.683,53.8
502,12/12/19 03:00:00 PM,3.683,64.6
503,12/12/19 04:00:00 PM,3.683,0.0
504,12/12/19 05:00:00 PM,3.683,0.0
505,12/12/19 06:00:00 PM,3.683,0.0
506,12/12/19 07:00:00 PM,3.683,0.0
507,12/12/19 08:00:00 PM,3.683,0.0
508,12/12/19 09:00:00 PM,3.788,0.0
509,12/12/19 10:00:00 PM,3.683,0.0
510,12/12/19 11:00:00 PM,3.788,0.0
511,12/13/19 12:00:00 AM,3.788,0.0
512,12/13/19 01:00:00 AM,3.788,0.0
513,12/13/19 02:00:00 AM,3.788,0.0
514,12/13/19 03:00:00 AM,3.788,0.0
515,12/13/19 04:00:00 AM,3.788,0.0
516,12/13/19 05:00:00 AM,3.788,0.0
517,12/13/19 06:00:00 AM,3.788,0.0
518,12/13/19 07:00:00 AM,3.788,0.0
519,12/13/19 08:00:00 AM,3.788,0.0
520,12/13/19 09:00:00 AM,3.893,21.5
521,12/13/19 10:00:00 AM,3.893,21.5
522,12/13/19 11:00:00 AM,3.893,21.5
523,12/13/19 12:00:00 PM,3.788,21.5
524,12/13/19 01:00:00 PM,3.788,10.8
525,12/13/19 02:00:00 PM,3.788,10.8
526,12/13/19 03:00:00 PM,3.788,0.0
527,12/13/19 04:00:00 PM,3.788,0.0
528,12/13/19 05:00:00 PM,3.893,0.0
529,12/13/19 06:00:00 PM,3.893,0.0
530,12/13/19 07:00:00 PM,3.893,0.0
531,12/13/19 08:00:00 PM,3.893,0.0
532,12/13/19 09:00:00 PM,3.893,0.0
533,12/13/19 10:00:00 PM,3.893,0.0
534,12/13/19 11:00:00 PM,3.998,0.0
535,12/14/19 12:00:00 AM,3.998,0.0
536,12/14/19 01:00:00 AM,3.998,0.0
537,12/14/19 02:00:00 AM,3.998,0.0
538,12/14/19 03:00:00 AM,3.998,0.0
539,12/14/19 04:00:00 AM,3.998,0.0
540,12/14/19 05:00:00 AM,3.998,0.0
541,12/14/19 06:00:00 AM,3.998,0.0
542,12/14/19 07:00:00 AM,3.998,0.0
543,12/14/19 08:00:00 AM,3.998,0.0
544,12/14/19 09:00:00 AM,3.998,32.3
545,12/14/19 10:00:00 AM,4.102,64.6
546,12/14/19 11:00:00 AM,4.102,86.1
547,12/14/19 12:00:00 PM,3.998,75.3
548,12/14/19 01:00:00 PM,4.102,53.8
549,12/14/19 02:00:00 PM,4.102,32.3
550,12/14/19 03:00:00 PM,3.998,10.8
