            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation
1602478620,           2020-10-12 04:57:00,           2020-10-11 21:57:00,10.407,6.554,72.696111
1602479220,           2020-10-12 05:07:00,           2020-10-11 22:07:00,10.352,6.531,72.346975
1602479820,           2020-10-12 05:17:00,           2020-10-11 22:17:00,10.316,6.503,71.975545
1602480420,           2020-10-12 05:27:00,           2020-10-11 22:27:00,10.27,6.483,71.676168
1602481020,           2020-10-12 05:37:00,           2020-10-11 22:37:00,10.225,6.503,71.820755
1602481620,           2020-10-12 05:47:00,           2020-10-11 22:47:00,10.152,6.476,71.398967
1602482220,           2020-10-12 05:57:00,           2020-10-11 22:57:00,10.079,6.486,71.385493
1602482820,           2020-10-12 06:07:00,           2020-10-11 23:07:00,10.052,6.473,71.196759
1602483420,           2020-10-12 06:17:00,           2020-10-11 23:17:00,10.015,6.427,70.628696
1602484020,           2020-10-12 06:27:00,           2020-10-11 23:27:00,9.96,6.422,70.481527
1602484620,           2020-10-12 06:37:00,           2020-10-11 23:37:00,9.905,6.396,70.104361
1602485220,           2020-10-12 06:47:00,           2020-10-11 23:47:00,9.859,6.405,70.126132
1602485820,           2020-10-12 06:57:00,           2020-10-11 23:57:00,9.814,6.398,69.974392
1602486420,           2020-10-12 07:07:00,           2020-10-12 00:07:00,9.786,6.366,69.577927
1602487020,           2020-10-12 07:17:00,           2020-10-12 00:17:00,9.722,6.323,69.002454
1602487620,           2020-10-12 07:27:00,           2020-10-12 00:27:00,9.694,6.285,68.541898
1602488220,           2020-10-12 07:37:00,           2020-10-12 00:37:00,9.667,6.261,68.236112
1602488820,           2020-10-12 07:47:00,           2020-10-12 00:47:00,9.621,6.222,67.736504
1602489420,           2020-10-12 07:57:00,           2020-10-12 00:57:00,9.593,6.168,67.103645
1602490020,           2020-10-12 08:07:00,           2020-10-12 01:07:00,9.547,6.14,66.725479
1602490620,           2020-10-12 08:17:00,           2020-10-12 01:17:00,9.483,6.221,67.502098
1602491220,           2020-10-12 08:27:00,           2020-10-12 01:27:00,9.409,6.236,67.544795
1602491820,           2020-10-12 08:37:00,           2020-10-12 01:37:00,9.326,6.264,67.712874
1602492420,           2020-10-12 08:47:00,           2020-10-12 01:47:00,9.298,6.283,67.87253
1602493020,           2020-10-12 08:57:00,           2020-10-12 01:57:00,9.225,6.252,67.419049
1602493620,           2020-10-12 09:07:00,           2020-10-12 02:07:00,9.178,6.243,67.245778
1602494220,           2020-10-12 09:17:00,           2020-10-12 02:17:00,9.113,6.247,67.183425
1602494820,           2020-10-12 09:27:00,           2020-10-12 02:27:00,9.086,6.255,67.225621
1602495420,           2020-10-12 09:37:00,           2020-10-12 02:37:00,9.058,6.179,66.363908
1602496020,           2020-10-12 09:47:00,           2020-10-12 02:47:00,9.002,6.157,66.038162
1602496620,           2020-10-12 09:57:00,           2020-10-12 02:57:00,8.946,6.154,65.9166
1602497220,           2020-10-12 10:07:00,           2020-10-12 03:07:00,8.909,6.16,65.921771
1602497820,           2020-10-12 10:17:00,           2020-10-12 03:17:00,8.853,6.153,65.757545
1602498420,           2020-10-12 10:27:00,           2020-10-12 03:27:00,8.798,6.178,65.936679
1602499020,           2020-10-12 10:37:00,           2020-10-12 03:37:00,8.751,6.179,65.872129
1602499620,           2020-10-12 10:47:00,           2020-10-12 03:47:00,8.732,6.107,65.074514
1602500220,           2020-10-12 10:57:00,           2020-10-12 03:57:00,8.639,6.117,65.033808
1602500820,           2020-10-12 11:07:00,           2020-10-12 04:07:00,8.611,6.072,64.511391
1602501420,           2020-10-12 11:17:00,           2020-10-12 04:17:00,8.555,6.052,64.211231
1602502020,           2020-10-12 11:27:00,           2020-10-12 04:27:00,8.499,6.102,64.653364
1602502620,           2020-10-12 11:37:00,           2020-10-12 04:37:00,8.461,6.058,64.127656
1602503220,           2020-10-12 11:47:00,           2020-10-12 04:47:00,8.443,6.079,64.321674
1602503820,           2020-10-12 11:57:00,           2020-10-12 04:57:00,8.396,6.054,63.983625
1602504420,           2020-10-12 12:07:00,           2020-10-12 05:07:00,8.377,6.023,63.626429
1602505020,           2020-10-12 12:17:00,           2020-10-12 05:17:00,8.349,5.959,62.907241
1602505620,           2020-10-12 12:27:00,           2020-10-12 05:27:00,8.293,5.99,63.147879
1602506220,           2020-10-12 12:37:00,           2020-10-12 05:37:00,8.227,5.96,62.73008
1602506820,           2020-10-12 12:47:00,           2020-10-12 05:47:00,8.152,5.911,62.099973
1602507420,           2020-10-12 12:57:00,           2020-10-12 05:57:00,8.095,5.956,62.485189
1602508020,           2020-10-12 13:07:00,           2020-10-12 06:07:00,8.057,5.962,62.489733
1602508620,           2020-10-12 13:17:00,           2020-10-12 06:17:00,8.01,5.949,62.281418
1602509220,           2020-10-12 13:27:00,           2020-10-12 06:27:00,7.944,5.921,61.887609
1602509820,           2020-10-12 13:37:00,           2020-10-12 06:37:00,7.935,5.939,62.061983
1602510420,           2020-10-12 13:47:00,           2020-10-12 06:47:00,7.887,5.959,62.19733
1602511020,           2020-10-12 13:57:00,           2020-10-12 06:57:00,7.887,5.939,61.988579
1602511620,           2020-10-12 14:07:00,           2020-10-12 07:07:00,7.859,5.861,61.132205
1602512220,           2020-10-12 14:17:00,           2020-10-12 07:17:00,7.783,5.881,61.225796
1602512820,           2020-10-12 14:27:00,           2020-10-12 07:27:00,7.717,5.929,61.624866
1602513420,           2020-10-12 14:37:00,           2020-10-12 07:37:00,7.736,5.948,61.851411
1602514020,           2020-10-12 14:47:00,           2020-10-12 07:47:00,7.726,5.94,61.752945
1602514620,           2020-10-12 14:57:00,           2020-10-12 07:57:00,7.67,5.932,61.584367
1602515220,           2020-10-12 15:07:00,           2020-10-12 08:07:00,7.622,5.922,61.407491
1602515820,           2020-10-12 15:17:00,           2020-10-12 08:17:00,7.622,5.929,61.480077
1602516420,           2020-10-12 15:27:00,           2020-10-12 08:27:00,7.594,5.919,61.333799
1602517020,           2020-10-12 15:37:00,           2020-10-12 08:37:00,7.575,5.924,61.356694
1602517620,           2020-10-12 15:47:00,           2020-10-12 08:47:00,7.575,5.918,61.29455
1602518220,           2020-10-12 15:57:00,           2020-10-12 08:57:00,7.565,5.925,61.351831
1602518820,           2020-10-12 16:07:00,           2020-10-12 09:07:00,7.536,5.941,61.473256
1602519420,           2020-10-12 16:17:00,           2020-10-12 09:17:00,7.536,5.961,61.680201
1602520020,           2020-10-12 16:27:00,           2020-10-12 09:27:00,7.536,5.95,61.566381
1602520620,           2020-10-12 16:37:00,           2020-10-12 09:37:00,7.565,5.99,62.024889
1602521220,           2020-10-12 16:47:00,           2020-10-12 09:47:00,7.546,5.962,61.705861
1602521820,           2020-10-12 16:57:00,           2020-10-12 09:57:00,7.527,5.958,61.635389
1602522420,           2020-10-12 17:07:00,           2020-10-12 10:07:00,7.688,5.998,62.297315
1602523020,           2020-10-12 17:17:00,           2020-10-12 10:17:00,7.613,5.972,61.912149
1602523620,           2020-10-12 17:27:00,           2020-10-12 10:27:00,7.859,5.976,62.331694
1602524220,           2020-10-12 17:37:00,           2020-10-12 10:37:00,7.944,5.966,62.357959
1602524820,           2020-10-12 17:47:00,           2020-10-12 10:47:00,7.878,6.002,62.632238
1602525420,           2020-10-12 17:57:00,           2020-10-12 10:57:00,7.878,6.001,62.621802
1602526020,           2020-10-12 18:07:00,           2020-10-12 11:07:00,8.17,6.039,63.472758
1602526620,           2020-10-12 18:17:00,           2020-10-12 11:17:00,8.508,6.078,64.413217
1602527220,           2020-10-12 18:27:00,           2020-10-12 11:27:00,8.742,6.133,65.367445
1602527820,           2020-10-12 18:37:00,           2020-10-12 11:37:00,9.011,6.181,66.31001
1602528420,           2020-10-12 18:47:00,           2020-10-12 11:47:00,8.974,6.16,66.025599
1602529020,           2020-10-12 18:57:00,           2020-10-12 11:57:00,9.049,6.154,66.081029
1602529620,           2020-10-12 19:07:00,           2020-10-12 12:07:00,9.104,6.183,66.480691
1602530220,           2020-10-12 19:17:00,           2020-10-12 12:17:00,9.261,6.334,68.362552
1602530820,           2020-10-12 19:27:00,           2020-10-12 12:27:00,9.298,6.231,67.310796
1602531420,           2020-10-12 19:37:00,           2020-10-12 12:37:00,9.382,6.245,67.598422
1602532020,           2020-10-12 19:47:00,           2020-10-12 12:47:00,9.335,6.231,67.370729
1602532620,           2020-10-12 19:57:00,           2020-10-12 12:57:00,9.428,6.183,67.001289
1602533220,           2020-10-12 20:07:00,           2020-10-12 13:07:00,9.914,6.245,68.463969
1602533820,           2020-10-12 20:17:00,           2020-10-12 13:17:00,10.097,6.326,69.654269
1602534420,           2020-10-12 20:27:00,           2020-10-12 13:27:00,10.015,6.287,69.090184
1602535020,           2020-10-12 20:37:00,           2020-10-12 13:37:00,10.279,6.316,69.844682
1602535620,           2020-10-12 20:47:00,           2020-10-12 13:47:00,10.352,6.314,69.943164
1602536220,           2020-10-12 20:57:00,           2020-10-12 13:57:00,10.778,6.353,71.084418
1602536820,           2020-10-12 21:07:00,           2020-10-12 14:07:00,11.417,6.43,73.026313
1602537420,           2020-10-12 21:17:00,           2020-10-12 14:17:00,11.586,6.389,72.845279
1602538020,           2020-10-12 21:27:00,           2020-10-12 14:27:00,11.327,6.381,72.318557
1602538620,           2020-10-12 21:37:00,           2020-10-12 14:37:00,11.246,6.3,71.266218
1602539220,           2020-10-12 21:47:00,           2020-10-12 14:47:00,11.417,6.253,71.016102
1602539820,           2020-10-12 21:57:00,           2020-10-12 14:57:00,11.434,6.31,71.69172
1602540420,           2020-10-12 22:07:00,           2020-10-12 15:07:00,11.943,6.33,72.769197
1602541020,           2020-10-12 22:17:00,           2020-10-12 15:17:00,12.112,6.368,73.490622
1602541620,           2020-10-12 22:27:00,           2020-10-12 15:27:00,12.165,6.435,74.354089
1602542220,           2020-10-12 22:37:00,           2020-10-12 15:37:00,13.056,6.539,77.101788
1602542820,           2020-10-12 22:47:00,           2020-10-12 15:47:00,13.362,6.563,77.919558
1602543420,           2020-10-12 22:57:00,           2020-10-12 15:57:00,13.528,6.633,79.044246
1602544020,           2020-10-12 23:07:00,           2020-10-12 16:07:00,13.598,6.633,79.168142
1602544620,           2020-10-12 23:17:00,           2020-10-12 16:17:00,13.807,6.682,80.125931
1602545220,           2020-10-12 23:27:00,           2020-10-12 16:27:00,13.72,6.715,80.365575
1602545820,           2020-10-12 23:37:00,           2020-10-12 16:37:00,13.484,6.748,80.335478
1602546420,           2020-10-12 23:47:00,           2020-10-12 16:47:00,13.108,6.746,79.635882
1602547020,           2020-10-12 23:57:00,           2020-10-12 16:57:00,12.651,6.672,77.95194
1602547620,           2020-10-13 00:07:00,           2020-10-12 17:07:00,12.554,6.603,76.975833
1602548220,           2020-10-13 00:17:00,           2020-10-12 17:17:00,12.377,6.54,75.934492
1602548820,           2020-10-13 00:27:00,           2020-10-12 17:27:00,12.333,6.445,74.756333
1602549420,           2020-10-13 00:37:00,           2020-10-12 17:37:00,12.492,6.634,77.228136
1602550020,           2020-10-13 00:47:00,           2020-10-12 17:47:00,12.686,6.723,78.610256
1602550620,           2020-10-13 00:57:00,           2020-10-12 17:57:00,12.81,6.693,78.47988
1602551220,           2020-10-13 01:07:00,           2020-10-12 18:07:00,12.889,6.705,78.761343
1602551820,           2020-10-13 01:17:00,           2020-10-12 18:17:00,12.977,6.731,79.224233
1602552420,           2020-10-13 01:27:00,           2020-10-12 18:27:00,12.985,6.707,78.956021
1602553020,           2020-10-13 01:37:00,           2020-10-12 18:37:00,12.95,6.664,78.387795
1602553620,           2020-10-13 01:47:00,           2020-10-12 18:47:00,12.827,6.695,78.53357
1602554220,           2020-10-13 01:57:00,           2020-10-12 18:57:00,12.792,6.69,78.412713
1602554820,           2020-10-13 02:07:00,           2020-10-12 19:07:00,12.766,6.672,78.155659
1602555420,           2020-10-13 02:17:00,           2020-10-12 19:17:00,12.713,6.651,77.816056
1602556020,           2020-10-13 02:27:00,           2020-10-12 19:27:00,12.642,6.604,77.141691
1602556620,           2020-10-13 02:37:00,           2020-10-12 19:37:00,12.625,6.586,76.901718
1602557220,           2020-10-13 02:47:00,           2020-10-12 19:47:00,12.572,6.586,76.8091
1602557820,           2020-10-13 02:57:00,           2020-10-12 19:57:00,12.501,6.607,76.92959
1602558420,           2020-10-13 03:07:00,           2020-10-12 20:07:00,12.439,6.569,76.379148
1602559020,           2020-10-13 03:17:00,           2020-10-12 20:17:00,12.36,6.654,77.228148
1602559620,           2020-10-13 03:27:00,           2020-10-12 20:27:00,12.271,6.664,77.187106
1602560220,           2020-10-13 03:37:00,           2020-10-12 20:37:00,12.227,6.619,76.58877
1602560820,           2020-10-13 03:47:00,           2020-10-12 20:47:00,12.174,6.562,75.837158
1602561420,           2020-10-13 03:57:00,           2020-10-12 20:57:00,12.076,6.615,76.278156
1602562020,           2020-10-13 04:07:00,           2020-10-12 21:07:00,11.987,6.651,76.536744
1602562620,           2020-10-13 04:17:00,           2020-10-12 21:17:00,11.943,6.657,76.528364
1602563220,           2020-10-13 04:27:00,           2020-10-12 21:27:00,11.872,6.609,75.852568
1602563820,           2020-10-13 04:37:00,           2020-10-12 21:37:00,11.801,6.54,74.937998
1602564420,           2020-10-13 04:47:00,           2020-10-12 21:47:00,11.747,6.507,74.467097
1602565020,           2020-10-13 04:57:00,           2020-10-12 21:57:00,11.685,6.485,74.109206
1602565620,           2020-10-13 05:07:00,           2020-10-12 22:07:00,11.631,6.471,73.857022
1602566220,           2020-10-13 05:17:00,           2020-10-12 22:17:00,11.578,6.467,73.720965
1602566820,           2020-10-13 05:27:00,           2020-10-12 22:27:00,11.524,6.447,73.401181
1602567420,           2020-10-13 05:37:00,           2020-10-12 22:37:00,11.47,6.443,73.263934
1602568020,           2020-10-13 05:47:00,           2020-10-12 22:47:00,11.399,6.546,74.312699
1602568620,           2020-10-13 05:57:00,           2020-10-12 22:57:00,11.336,6.506,73.750653
1602569220,           2020-10-13 06:07:00,           2020-10-12 23:07:00,11.264,6.471,73.231243
1602569820,           2020-10-13 06:17:00,           2020-10-12 23:17:00,11.21,6.439,72.777601
1602570420,           2020-10-13 06:27:00,           2020-10-12 23:27:00,11.156,6.41,72.358765
1602571020,           2020-10-13 06:37:00,           2020-10-12 23:37:00,11.094,6.455,72.761497
1602571620,           2020-10-13 06:47:00,           2020-10-12 23:47:00,11.031,6.46,72.710872
1602572220,           2020-10-13 06:57:00,           2020-10-12 23:57:00,10.995,6.405,72.031221
1602572820,           2020-10-13 07:07:00,           2020-10-13 00:07:00,10.967,6.324,71.073763
1602573420,           2020-10-13 07:17:00,           2020-10-13 00:17:00,10.877,6.266,70.273798
1602574020,           2020-10-13 07:27:00,           2020-10-13 00:27:00,10.85,6.303,70.644076
1602574620,           2020-10-13 07:37:00,           2020-10-13 00:37:00,10.814,6.221,69.666231
1602575220,           2020-10-13 07:47:00,           2020-10-13 00:47:00,10.769,6.205,69.413776
1602575820,           2020-10-13 07:57:00,           2020-10-13 00:57:00,10.733,6.168,68.941608
1602576420,           2020-10-13 08:07:00,           2020-10-13 01:07:00,10.679,6.113,68.240273
1602577020,           2020-10-13 08:17:00,           2020-10-13 01:17:00,10.633,6.022,67.151792
1602577620,           2020-10-13 08:27:00,           2020-10-13 01:27:00,10.588,6.024,67.103034
1602578220,           2020-10-13 08:37:00,           2020-10-13 01:37:00,10.597,6.051,67.418069
1602578820,           2020-10-13 08:47:00,           2020-10-13 01:47:00,10.552,5.978,66.534228
1602579420,           2020-10-13 08:57:00,           2020-10-13 01:57:00,10.497,6.014,66.848243
1602580020,           2020-10-13 09:07:00,           2020-10-13 02:07:00,10.479,5.995,66.608785
1602580620,           2020-10-13 09:17:00,           2020-10-13 02:17:00,10.425,5.949,66.013566
1602581220,           2020-10-13 09:27:00,           2020-10-13 02:27:00,10.379,5.917,65.587221
1602581820,           2020-10-13 09:37:00,           2020-10-13 02:37:00,10.343,5.934,65.719748
1602582420,           2020-10-13 09:47:00,           2020-10-13 02:47:00,10.288,5.968,66.010419
1602583020,           2020-10-13 09:57:00,           2020-10-13 02:57:00,10.225,5.933,65.525532
1602583620,           2020-10-13 10:07:00,           2020-10-13 03:07:00,10.207,5.959,65.784636
1602584220,           2020-10-13 10:17:00,           2020-10-13 03:17:00,10.134,5.93,65.35133
1602584820,           2020-10-13 10:27:00,           2020-10-13 03:27:00,10.115,5.904,65.035483
1602585420,           2020-10-13 10:37:00,           2020-10-13 03:37:00,10.088,5.967,65.687364
1602586020,           2020-10-13 10:47:00,           2020-10-13 03:47:00,10.042,5.944,65.362744
1602586620,           2020-10-13 10:57:00,           2020-10-13 03:57:00,9.978,5.953,65.362221
1602587220,           2020-10-13 11:07:00,           2020-10-13 04:07:00,9.933,5.921,64.941316
1602587820,           2020-10-13 11:17:00,           2020-10-13 04:17:00,9.896,5.889,64.533477
1602588420,           2020-10-13 11:27:00,           2020-10-13 04:27:00,9.859,5.96,65.25398
1602589020,           2020-10-13 11:37:00,           2020-10-13 04:37:00,9.85,5.875,64.309551
1602589620,           2020-10-13 11:47:00,           2020-10-13 04:47:00,9.805,5.893,64.437417
1602590220,           2020-10-13 11:57:00,           2020-10-13 04:57:00,9.768,5.816,63.539342
1602590820,           2020-10-13 12:07:00,           2020-10-13 05:07:00,9.713,5.754,62.779499
1602591420,           2020-10-13 12:17:00,           2020-10-13 05:17:00,9.63,5.763,62.753059
1602592020,           2020-10-13 12:27:00,           2020-10-13 05:27:00,9.621,5.777,62.891961
1602592620,           2020-10-13 12:37:00,           2020-10-13 05:37:00,9.557,5.789,62.926115
1602593220,           2020-10-13 12:47:00,           2020-10-13 05:47:00,9.547,5.765,62.650226
1602593820,           2020-10-13 12:57:00,           2020-10-13 05:57:00,9.538,5.703,61.963088
1602594420,           2020-10-13 13:07:00,           2020-10-13 06:07:00,9.52,5.699,61.892924
1602595020,           2020-10-13 13:17:00,           2020-10-13 06:17:00,9.446,5.719,61.999994
1602595620,           2020-10-13 13:27:00,           2020-10-13 06:27:00,9.446,5.717,61.978312
1602596220,           2020-10-13 13:37:00,           2020-10-13 06:37:00,9.372,5.715,61.846624
1602596820,           2020-10-13 13:47:00,           2020-10-13 06:47:00,9.354,5.752,62.220107
1602597420,           2020-10-13 13:57:00,           2020-10-13 06:57:00,9.308,5.706,61.65428
1602598020,           2020-10-13 14:07:00,           2020-10-13 07:07:00,9.28,5.757,62.163446
1602598620,           2020-10-13 14:17:00,           2020-10-13 07:17:00,9.28,5.767,62.271425
1602599220,           2020-10-13 14:27:00,           2020-10-13 07:27:00,9.234,5.719,61.684765
1602599820,           2020-10-13 14:37:00,           2020-10-13 07:37:00,9.234,5.697,61.447474
1602600420,           2020-10-13 14:47:00,           2020-10-13 07:47:00,9.197,5.745,61.909978
1602601020,           2020-10-13 14:57:00,           2020-10-13 07:57:00,9.197,5.737,61.823767
1602601620,           2020-10-13 15:07:00,           2020-10-13 08:07:00,9.188,5.715,61.573328
1602602220,           2020-10-13 15:17:00,           2020-10-13 08:17:00,9.16,5.713,61.510235
1602602820,           2020-10-13 15:27:00,           2020-10-13 08:27:00,9.16,5.707,61.445635
1602603420,           2020-10-13 15:37:00,           2020-10-13 08:37:00,9.215,5.71,61.559505
1602604020,           2020-10-13 15:47:00,           2020-10-13 08:47:00,9.206,5.684,61.26591
1602604620,           2020-10-13 15:57:00,           2020-10-13 08:57:00,9.206,5.682,61.244353
1602605220,           2020-10-13 16:07:00,           2020-10-13 09:07:00,9.215,5.694,61.387009
1602605820,           2020-10-13 16:17:00,           2020-10-13 09:17:00,9.335,5.733,61.98626
1602606420,           2020-10-13 16:27:00,           2020-10-13 09:27:00,9.391,5.736,62.102225
1602607020,           2020-10-13 16:37:00,           2020-10-13 09:37:00,9.4,5.766,62.440525
1602607620,           2020-10-13 16:47:00,           2020-10-13 09:47:00,9.437,5.832,63.211377
1602608220,           2020-10-13 16:57:00,           2020-10-13 09:57:00,9.455,5.823,63.141099
1602608820,           2020-10-13 17:07:00,           2020-10-13 10:07:00,9.501,5.818,63.156528
1602609420,           2020-10-13 17:17:00,           2020-10-13 10:17:00,9.511,5.813,63.117382
1602610020,           2020-10-13 17:27:00,           2020-10-13 10:27:00,9.566,5.812,63.189743
1602610620,           2020-10-13 17:37:00,           2020-10-13 10:37:00,9.593,5.799,63.089176
1602611220,           2020-10-13 17:47:00,           2020-10-13 10:47:00,9.649,5.835,63.565946
1602611820,           2020-10-13 17:57:00,           2020-10-13 10:57:00,9.694,5.904,64.386852
1602612420,           2020-10-13 18:07:00,           2020-10-13 11:07:00,9.759,5.934,64.814559
1602613020,           2020-10-13 18:17:00,           2020-10-13 11:17:00,9.814,5.936,64.921536
1602613620,           2020-10-13 18:27:00,           2020-10-13 11:27:00,9.786,5.956,65.096785
1602614220,           2020-10-13 18:37:00,           2020-10-13 11:37:00,9.85,5.963,65.272826
1602614820,           2020-10-13 18:47:00,           2020-10-13 11:47:00,9.905,5.969,65.42416
1602615420,           2020-10-13 18:57:00,           2020-10-13 11:57:00,9.905,6.059,66.410619
1602616020,           2020-10-13 19:07:00,           2020-10-13 12:07:00,10.061,6.024,66.272354
1602616620,           2020-10-13 19:17:00,           2020-10-13 12:17:00,10.361,6.002,66.501129
1602617220,           2020-10-13 19:27:00,           2020-10-13 12:27:00,10.47,6.123,68.016524
1602617820,           2020-10-13 19:37:00,           2020-10-13 12:37:00,11.049,6.281,70.725844
1602618420,           2020-10-13 19:47:00,           2020-10-13 12:47:00,11.282,6.296,71.280627
1602619020,           2020-10-13 19:57:00,           2020-10-13 12:57:00,11.515,6.339,72.156526
1602619620,           2020-10-13 20:07:00,           2020-10-13 13:07:00,11.076,6.202,69.880301
1602620220,           2020-10-13 20:17:00,           2020-10-13 13:17:00,12.475,6.577,76.534937
